GENEID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
ENSG00000239998.1,8.892286801,0.682122335,0.146133834,4.667791956,3.04E-06,0.000118375,LILRA2
ENSG00000149131.11,295.7186792,0.310107823,0.066443267,4.66725732,3.05E-06,0.000118563,SERPING1
ENSG00000185201.12,166.0695996,0.619773941,0.132807019,4.666725788,3.06E-06,0.000118749,IFITM2
ENSG00000264015.1,2.545385291,-0.635494706,0.136198097,-4.665958791,3.07E-06,0.000119072,RP11-176N18.2
ENSG00000135917.9,99.2002743,0.297765392,0.063851895,4.663375986,3.11E-06,0.000120212,SLC19A3
ENSG00000142700.7,9.4430054,-0.770441843,0.165205563,-4.663534505,3.11E-06,0.000120212,DMRTA2
ENSG00000226207.1,18.64934751,-0.44099545,0.094562846,-4.663517108,3.11E-06,0.000120212,RP1-104O17.3
ENSG00000099617.2,10.9272475,-0.373968102,0.080227582,-4.661340809,3.14E-06,0.000121285,EFNA2
ENSG00000238369.1,20.11951591,-0.377776199,0.081062331,-4.660317462,3.16E-06,0.000121766,snoU13
ENSG00000174885.8,2.896506498,1.059387727,0.22736478,4.659418779,3.17E-06,0.000122176,NLRP6
ENSG00000077420.11,211.2029249,0.456844071,0.098062554,4.658700505,3.18E-06,0.000122356,APBB1IP
ENSG00000140400.10,1512.690309,0.179431653,0.038515257,4.658716194,3.18E-06,0.000122356,MAN2C1
ENSG00000244734.2,1646.216469,-0.764693409,0.164164179,-4.658101505,3.19E-06,0.00012259,HBB
ENSG00000224713.3,67.05417059,0.327965857,0.070416907,4.65748738,3.20E-06,0.000122833,AC025165.8
ENSG00000133321.6,124.5449551,0.492856973,0.105828558,4.6571264,3.21E-06,0.000122878,RARRES3
ENSG00000142227.6,64.94884868,0.478598479,0.10276972,4.656998979,3.21E-06,0.000122878,EMP3
ENSG00000260296.1,52.18613446,0.335517264,0.072062192,4.655940274,3.23E-06,0.000123387,RP11-395I6.3
ENSG00000184809.8,35.57834028,0.254605626,0.054706562,4.654023496,3.26E-06,0.000124416,C21orf88
ENSG00000256557.1,20.13253297,-0.392910061,0.0844577,-4.652152044,3.28E-06,0.000125426,RP11-1060J15.3
ENSG00000099840.9,156.8359866,0.352266875,0.07575886,4.649843939,3.32E-06,0.000126694,IZUMO4
ENSG00000166025.13,1157.384043,-0.145157727,0.031220341,-4.649460029,3.33E-06,0.000126694,AMOTL1
ENSG00000259416.2,29.6046176,-0.360979066,0.077636572,-4.649600813,3.33E-06,0.000126694,RP11-158M2.5
ENSG00000115523.12,30.65201405,0.665437421,0.143149854,4.648537187,3.34E-06,0.000127017,GNLY
ENSG00000183638.5,3.906335233,-0.679006693,0.146069291,-4.648524613,3.34E-06,0.000127017,RP1L1
ENSG00000069188.12,467.8327369,-0.289129101,0.062203343,-4.648128025,3.35E-06,0.000127136,SDK2
ENSG00000224411.2,12.49374056,0.783419461,0.168586591,4.646985605,3.37E-06,0.000127715,RP11-1033A18.1
ENSG00000001626.10,104.6394018,-0.469037728,0.100953963,-4.646055609,3.38E-06,0.000128165,CFTR
ENSG00000171130.13,2363.023673,-0.23118142,0.049766764,-4.645297447,3.40E-06,0.000128509,ATP6V0E2
ENSG00000101412.9,130.151152,-0.271952364,0.058604505,-4.640468542,3.48E-06,0.000131289,E2F1
ENSG00000140465.9,11.83674948,-0.622272902,0.134093234,-4.640598811,3.47E-06,0.000131289,CYP1A1
ENSG00000120899.13,5282.984151,0.320444783,0.069064022,4.639822193,3.49E-06,0.000131493,PTK2B
ENSG00000131042.9,4.95666219,0.727726492,0.156846371,4.639740702,3.49E-06,0.000131493,LILRB2
ENSG00000168386.14,515.3096081,0.28028098,0.060412367,4.639463599,3.49E-06,0.00013154,FILIP1L
ENSG00000225706.1,222.851937,-0.176618401,0.038078826,-4.638231312,3.51E-06,0.000132196,RP11-75C9.1
ENSG00000124721.13,18.57234509,-0.386236444,0.083307135,-4.636294892,3.55E-06,0.000133309,DNAH8
ENSG00000196593.5,12.99719368,0.718541044,0.155129411,4.63188147,3.62E-06,0.000136049,ANKRD20A19P
ENSG00000125810.9,196.13826,0.694101317,0.149861629,4.631614639,3.63E-06,0.000136091,CD93
ENSG00000110852.4,46.67011978,0.457471187,0.098811885,4.629718263,3.66E-06,0.000137209,CLEC2B
ENSG00000197558.7,377.2596699,-0.352224192,0.076083506,-4.629442207,3.67E-06,0.000137258,SSPO
ENSG00000108599.10,1349.588382,0.103363414,0.022330018,4.628899732,3.68E-06,0.000137339,AKAP10
ENSG00000116096.5,125.7189723,0.404495781,0.087384183,4.628935875,3.68E-06,0.000137339,SPR
ENSG00000169508.6,108.0565138,0.307074672,0.066341261,4.628713199,3.68E-06,0.000137339,GPR183
ENSG00000162745.6,91.15357094,-0.359233541,0.077618214,-4.628211882,3.69E-06,0.000137537,OLFML2B
ENSG00000101187.11,362.4245602,0.48589593,0.105011753,4.627062348,3.71E-06,0.000138168,SLCO4A1
ENSG00000073849.10,1221.924458,0.218028092,0.04713544,4.625566071,3.74E-06,0.000139034,ST6GAL1
ENSG00000138002.10,1793.770283,0.124786384,0.026998543,4.621967411,3.80E-06,0.000141121,IFT172
ENSG00000205361.4,2.114784871,0.937295053,0.202784402,4.622125982,3.80E-06,0.000141121,MT1DP
ENSG00000236295.1,87.32815164,0.381067986,0.082448827,4.621872721,3.80E-06,0.000141121,AC007563.1
ENSG00000179292.4,819.734367,-0.326021345,0.070558572,-4.620577416,3.83E-06,0.000141867,TMEM151A
ENSG00000101194.13,35.82650736,0.41141848,0.089059611,4.619585399,3.85E-06,0.000142409,SLC17A9
ENSG00000006451.3,786.4113693,-0.153588898,0.033255764,-4.618414381,3.87E-06,0.000143077,RALA
ENSG00000153029.10,199.8473263,0.242322132,0.052482019,4.617241004,3.89E-06,0.000143749,MR1
ENSG00000272549.1,6.407222028,-0.536273915,0.116185284,-4.61567849,3.92E-06,0.000144695,RP11-351J23.2
ENSG00000213889.6,20.26641633,0.327484423,0.070962439,4.614898061,3.93E-06,0.000145099,PPM1N
ENSG00000124225.11,770.778406,-0.168431235,0.036500813,-4.614451539,3.94E-06,0.000145272,PMEPA1
ENSG00000149305.2,162.466457,0.390194791,0.084569398,4.613900534,3.95E-06,0.000145395,HTR3B
ENSG00000172247.3,335.3115823,-0.391265512,0.084801924,-4.613875402,3.95E-06,0.000145395,C1QTNF4
ENSG00000232433.2,148.7963764,0.349465003,0.075779887,4.611579868,4.00E-06,0.000146728,RP11-341A11.2
ENSG00000249274.1,25.68280744,0.282019246,0.061152066,4.6117697,3.99E-06,0.000146728,PDLIM1P4
ENSG00000263597.1,57.83405256,0.331461789,0.071883268,4.611111856,4.01E-06,0.000146918,MIR3936
ENSG00000256268.1,3.570886177,-0.652283831,0.14155979,-4.607832721,4.07E-06,0.00014911,RP11-221N13.3
ENSG00000130701.3,6.711435555,-0.924181287,0.200664208,-4.605611013,4.11E-06,0.000150567,RBBP8NL
ENSG00000196730.8,2921.772684,0.235743897,0.051190611,4.60521746,4.12E-06,0.000150708,DAPK1
ENSG00000248884.1,11.47996652,0.505763563,0.109833737,4.604810647,4.13E-06,0.000150859,CTC-537E7.3
ENSG00000139567.8,163.1252558,0.351628343,0.076382587,4.603514477,4.15E-06,0.000151512,ACVRL1
ENSG00000188064.5,58.79826022,-0.457071211,0.099286273,-4.603569012,4.15E-06,0.000151512,WNT7B
ENSG00000248305.1,5.465003442,0.750845928,0.163160725,4.60187908,4.19E-06,0.000152561,RP11-310A13.2
ENSG00000126878.8,1425.866242,-0.588255059,0.127857631,-4.600859998,4.21E-06,0.000152873,AIF1L
ENSG00000127366.4,66.10504916,0.286717428,0.062316234,4.601006953,4.20E-06,0.000152873,TAS2R5
ENSG00000144589.16,550.9923172,0.269888439,0.058657785,4.601067709,4.20E-06,0.000152873,STK11IP
ENSG00000162490.6,68.54669777,0.390362056,0.084866977,4.599693198,4.23E-06,0.000153585,DRAXIN
ENSG00000127589.4,5.678374136,1.057825818,0.230021259,4.59881762,4.25E-06,0.00015394,TUBBP1
ENSG00000260105.2,1.899655838,-0.887541999,0.192986624,-4.598981934,4.25E-06,0.00015394,AOC4P
ENSG00000142046.10,144.2677211,0.229046849,0.049837507,4.595872898,4.31E-06,0.000155983,TMEM91
ENSG00000160781.11,1770.270873,-0.525358799,0.114321631,-4.595445266,4.32E-06,0.000156155,PAQR6
ENSG00000127993.10,697.5880375,0.207239847,0.045108516,4.594251084,4.34E-06,0.000156904,RBM48
ENSG00000213719.4,121.2967667,0.43631497,0.094979436,4.593783558,4.35E-06,0.000157108,CLIC1
ENSG00000228971.2,251.200338,0.445494809,0.09709668,4.588156961,4.47E-06,0.000161249,RP11-286B14.1
ENSG00000138193.10,712.1775373,0.202187153,0.044088858,4.585901392,4.52E-06,0.000162693,PLCE1
ENSG00000180229.8,835.6426299,0.511749427,0.111590952,4.585940161,4.52E-06,0.000162693,HERC2P3
ENSG00000184792.11,901.6047545,-0.163130772,0.03558094,-4.58477977,4.54E-06,0.000163415,OSBP2
ENSG00000163093.7,222.4218506,-0.197114054,0.043008233,-4.5831703,4.58E-06,0.000164524,BBS5
ENSG00000232742.2,2.24684607,0.836824776,0.182628373,4.582118126,4.60E-06,0.000165199,RHOQP2
ENSG00000046604.8,20.87659657,-0.524453465,0.114490836,-4.58074624,4.63E-06,0.000166131,DSG2
ENSG00000128563.9,105.9752268,-0.204956551,0.044747675,-4.580272669,4.64E-06,0.000166351,PRKRIP1
ENSG00000137936.12,311.0625009,0.19029726,0.041549766,4.579983957,4.65E-06,0.000166425,BCAR3
ENSG00000243789.6,45.84808243,0.307357676,0.067122184,4.579077374,4.67E-06,0.000166992,JMJD7
ENSG00000113555.4,218.2316509,0.170774399,0.037300515,4.578338938,4.69E-06,0.000167426,PCDH12
ENSG00000177303.5,449.7737748,-0.282502181,0.061713028,-4.577674895,4.70E-06,0.000167802,CASKIN2
ENSG00000185942.7,236.9700453,-0.254119844,0.055516353,-4.57738721,4.71E-06,0.000167876,NKAIN3
ENSG00000204219.5,111.881687,0.241356849,0.052769238,4.573817213,4.79E-06,0.000170604,TCEA3
ENSG00000249825.1,33.95840848,0.299761171,0.065545169,4.573352651,4.80E-06,0.000170824,CTD-2201I18.1
ENSG00000168280.12,16547.54295,-0.149985548,0.032803703,-4.572213965,4.83E-06,0.000171596,KIF5C
ENSG00000188603.12,56.1884808,0.275844384,0.060366466,4.569496988,4.89E-06,0.000173674,CLN3
ENSG00000095303.10,144.2481873,0.400403174,0.08767856,4.566717027,4.95E-06,0.000175808,PTGS1
ENSG00000160447.6,36.42237822,0.320327468,0.070146525,4.5665479,4.96E-06,0.000175808,PKN3
ENSG00000000971.11,466.2450406,0.438520918,0.096041261,4.565963774,4.97E-06,0.000175809,CFH
ENSG00000137693.9,623.6359061,0.256110657,0.05608875,4.566168043,4.97E-06,0.000175809,YAP1
ENSG00000229191.1,14.46075091,-0.451446289,0.098870228,-4.56604881,4.97E-06,0.000175809,RP11-168O16.1
ENSG00000163975.7,180.747609,-0.245135851,0.053708122,-4.564223076,5.01E-06,0.00017711,MFI2
ENSG00000121797.9,11.40355,0.464038545,0.101678359,4.56378871,5.02E-06,0.000177314,CCRL2
ENSG00000226608.2,4.939689305,0.885101089,0.193951844,4.563509524,5.03E-06,0.000177386,FTLP3
ENSG00000095585.12,37.69181067,0.497351015,0.109010607,4.562409384,5.06E-06,0.000178154,BLNK
ENSG00000197766.3,24.03370746,0.472790217,0.103650186,4.561402498,5.08E-06,0.000178846,CFD
ENSG00000092054.12,90.21390864,0.438914192,0.096292143,4.558151647,5.16E-06,0.000181469,MYH7
ENSG00000260711.1,38.76186877,-0.382579531,0.083977698,-4.555727777,5.22E-06,0.000183406,RP11-747H7.3
ENSG00000170439.5,27.97989991,0.480147802,0.105422297,4.554518516,5.25E-06,0.000184295,METTL7B
ENSG00000235109.3,467.1134696,0.281458963,0.061809072,4.553683698,5.27E-06,0.000184859,ZSCAN31
ENSG00000108091.10,2549.73974,0.18951513,0.041632375,4.552109446,5.31E-06,0.000186077,CCDC6
ENSG00000011028.9,232.4050905,-0.432986291,0.09513506,-4.551279964,5.33E-06,0.000186641,MRC2
ENSG00000273444.1,15.79625216,0.419653561,0.092221526,4.550494682,5.35E-06,0.000187168,RP5-1147A1.2
ENSG00000132849.14,788.4431366,0.171420491,0.037699438,4.547030377,5.44E-06,0.000190058,INADL
ENSG00000168060.10,15.48388515,0.323133602,0.071067014,4.546885897,5.44E-06,0.000190058,NAALADL1
ENSG00000259435.2,2.110738401,1.079820492,0.23753998,4.545847367,5.47E-06,0.000190823,OR4N3P
ENSG00000132357.9,51.69274034,0.310320155,0.068287558,4.544314743,5.51E-06,0.000191867,CARD6
ENSG00000254362.1,28.19825879,0.540412525,0.11892041,4.544321067,5.51E-06,0.000191867,RP11-14I17.3
ENSG00000106327.8,122.5232144,0.272101619,0.059889111,4.54342388,5.53E-06,0.000192505,TFR2
ENSG00000015285.6,28.04046749,0.430869105,0.094849037,4.542682979,5.55E-06,0.000192832,WAS
ENSG00000182054.5,1583.472913,-0.23623513,0.052001767,-4.542828878,5.55E-06,0.000192832,IDH2
ENSG00000137070.13,267.9452716,0.189711608,0.041764915,4.5423679,5.56E-06,0.000192946,IL11RA
ENSG00000172269.12,235.8185163,0.162147786,0.035701651,4.541744706,5.58E-06,0.000193342,DPAGT1
ENSG00000036828.9,0.867981226,-1.291160492,0.284386965,-4.540153555,5.62E-06,0.00019463,CASR
ENSG00000237429.1,10.84231139,0.447532465,0.098594384,4.539127334,5.65E-06,0.000195403,RP1-159A19.4
ENSG00000169432.10,375.884999,0.340285138,0.07497292,4.538773955,5.66E-06,0.000195554,SCN9A
ENSG00000137507.7,173.5452413,0.412988795,0.09100389,4.538144399,5.68E-06,0.000195961,LRRC32
ENSG00000166793.6,674.2201492,0.177795644,0.039191863,4.536544858,5.72E-06,0.000197097,YPEL4
ENSG00000231976.3,5.404385986,0.654775105,0.144331812,4.536595874,5.72E-06,0.000197097,LINC00202-2
ENSG00000155229.16,1452.246145,0.103976938,0.022943875,4.531794921,5.85E-06,0.000201401,MMS19
ENSG00000168778.7,380.1166658,0.186363028,0.041131447,4.5309135,5.87E-06,0.000202061,TCTN2
ENSG00000254017.1,18.35543067,0.324474064,0.071628611,4.529950499,5.90E-06,0.000202802,IGHEP2
ENSG00000211787.1,4.132546744,0.651694549,0.143874063,4.529618025,5.91E-06,0.000202939,TRAV8-3
ENSG00000188501.7,19.0029392,0.396423959,0.087526079,4.529209628,5.92E-06,0.000203149,LCTL
ENSG00000203485.8,1904.59278,-0.377006984,0.083289443,-4.52646782,6.00E-06,0.000205617,INF2
ENSG00000158286.8,366.6188631,0.321359152,0.071006275,4.525785225,6.02E-06,0.000206097,RNF207
ENSG00000146192.10,195.1478865,0.415203546,0.09174977,4.525390588,6.03E-06,0.000206298,FGD2
ENSG00000235194.4,772.1878778,0.146571617,0.032393314,4.524749073,6.05E-06,0.000206739,PPP1R3E
ENSG00000239857.2,48.55660399,-0.318836796,0.070494317,-4.522872339,6.10E-06,0.000208396,GET4
ENSG00000114757.14,8076.166928,-0.159970686,0.035373916,-4.522278159,6.12E-06,0.000208795,PEX5L
ENSG00000132677.8,7.92266956,-0.817033322,0.180689069,-4.521763965,6.13E-06,0.000209117,RHBG
ENSG00000141448.4,1.37408226,-0.989486927,0.218841697,-4.52147347,6.14E-06,0.000209164,GATA6
ENSG00000185985.7,66.12136543,-0.233706962,0.051689763,-4.52133943,6.14E-06,0.000209164,SLITRK2
ENSG00000213672.3,1411.347806,0.257048898,0.056856856,4.520983354,6.16E-06,0.00020933,NCKIPSD
ENSG00000238683.1,7.251554467,0.535407443,0.1184401,4.520491327,6.17E-06,0.00020963,snoU13
ENSG00000272112.1,17.57482793,0.305657084,0.067635169,4.519203402,6.21E-06,0.000210722,CTB-113P19.5
ENSG00000143341.7,79.88901321,-0.455865258,0.100880493,-4.518864297,6.22E-06,0.000210873,HMCN1
ENSG00000012779.6,63.25008824,0.477391655,0.10569349,4.516755527,6.28E-06,0.000212794,ALOX5
ENSG00000225511.2,5.388484489,0.679982144,0.150554259,4.51652547,6.29E-06,0.000212837,LINC00475
ENSG00000072163.14,246.4848752,-0.353435535,0.07826218,-4.516045107,6.30E-06,0.000213132,LIMS2
ENSG00000103021.5,586.7974888,-0.215114759,0.047648274,-4.514639083,6.34E-06,0.000214361,CCDC113
ENSG00000008441.12,2924.040621,-0.243476017,0.053952529,-4.512782296,6.40E-06,0.000215754,NFIX
ENSG00000188295.10,125.412321,-0.210440858,0.04663221,-4.512778979,6.40E-06,0.000215754,ZNF669
ENSG00000233435.1,6.331332897,-0.516730317,0.114505674,-4.512704924,6.40E-06,0.000215754,AGGF1P2
ENSG00000250289.1,6.228448271,0.584689904,0.129591856,4.51177967,6.43E-06,0.000216507,VWA8P1
ENSG00000270021.1,39.33407599,-0.459670914,0.101928657,-4.509731887,6.49E-06,0.000218415,CTC-203F4.2
ENSG00000064787.8,4012.479452,-0.655636662,0.145395151,-4.509343367,6.50E-06,0.000218431,BCAS1
ENSG00000204920.6,121.9319043,-0.150423039,0.033356947,-4.509496592,6.50E-06,0.000218431,ZNF155
ENSG00000214688.4,33.50753067,0.690051531,0.153079575,4.507796237,6.55E-06,0.000219836,C10orf105
ENSG00000140563.10,114.2510397,-0.35478755,0.07871241,-4.507390272,6.56E-06,0.000220064,MCTP2
ENSG00000002016.12,502.9672261,0.205981229,0.045710418,4.50622064,6.60E-06,0.000221086,RAD52
ENSG00000134644.11,3292.476693,0.105956686,0.02351636,4.505658458,6.62E-06,0.000221479,PUM1
ENSG00000254415.3,22.50190719,0.744238187,0.165202664,4.505001126,6.64E-06,0.000221971,SIGLEC14
ENSG00000260398.1,99.79053805,0.29075695,0.064560554,4.503631592,6.68E-06,0.000223212,RP11-594N15.3
ENSG00000047648.17,150.211269,0.303784783,0.067458493,4.503284468,6.69E-06,0.000223382,ARHGAP6
ENSG00000059691.7,831.8259663,0.151669926,0.033686041,4.502456244,6.72E-06,0.000224059,PET112
ENSG00000080709.10,609.4976087,0.217567134,0.04832958,4.501738598,6.74E-06,0.000224621,KCNN2
ENSG00000147402.7,30.6294915,0.828228239,0.184000932,4.501217628,6.76E-06,0.000224977,GABRQ
ENSG00000157873.13,194.1135605,0.258929118,0.057535869,4.500307773,6.79E-06,0.000225745,TNFRSF14
ENSG00000128274.11,43.84259014,0.41190065,0.091545816,4.499393522,6.81E-06,0.000226521,A4GALT
ENSG00000101276.10,61.85821521,0.506727548,0.112627492,4.499146146,6.82E-06,0.000226588,SLC52A3
ENSG00000214652.4,119.7088163,-0.384495277,0.085491553,-4.497465111,6.88E-06,0.000228188,RP11-3N2.13
ENSG00000230537.1,13.04725928,0.416594731,0.092650015,4.496434575,6.91E-06,0.000229098,RP11-305L7.1
ENSG00000050405.9,390.7234175,-0.267427782,0.059486762,-4.495584782,6.94E-06,0.0002298,LIMA1
ENSG00000236577.1,17.68056334,0.311192163,0.069224344,4.495415123,6.94E-06,0.0002298,SNRPGP14
ENSG00000160505.11,2.732778744,1.298209846,0.288940297,4.493003776,7.02E-06,0.000232218,NLRP4
ENSG00000033170.12,1788.897473,-0.251002678,0.055878353,-4.491948433,7.06E-06,0.00023317,FUT8
ENSG00000087995.11,299.3860863,-0.130379079,0.029027356,-4.491593316,7.07E-06,0.000233358,METTL2A
ENSG00000054118.9,2761.607642,-0.098577744,0.021950805,-4.490848632,7.09E-06,0.000233973,THRAP3
ENSG00000264853.1,77.41214958,0.220242528,0.049054116,4.489786918,7.13E-06,0.00023494,RP11-16C1.2
ENSG00000101670.7,41.0413962,0.639251802,0.142386454,4.489554907,7.14E-06,0.000234994,LIPG
ENSG00000160883.6,58.24390728,0.514058688,0.114524252,4.488644792,7.17E-06,0.000235797,HK3
ENSG00000116883.8,139.7395844,0.284882849,0.063476488,4.488005814,7.19E-06,0.000236302,RP11-268J15.5
ENSG00000171451.13,26.36526932,-0.357194386,0.079605225,-4.487072146,7.22E-06,0.000237136,DSEL
ENSG00000200388.1,4.304039677,0.669084244,0.149132116,4.486520158,7.24E-06,0.000237547,RNU6-618P
ENSG00000188512.5,2.679354743,0.73927431,0.164825532,4.48519292,7.28E-06,0.000238825,RP1-273G13.2
ENSG00000258517.1,41.27722254,0.344990136,0.076936033,4.4841165,7.32E-06,0.000239828,RP6-91H8.1
ENSG00000138744.10,299.9965339,0.172995169,0.038581576,4.483880293,7.33E-06,0.000239889,NAAA
ENSG00000146540.10,693.5128153,-0.209148205,0.046653494,-4.483012642,7.36E-06,0.000240661,C7orf50
ENSG00000237552.1,1.938689712,0.967244369,0.215865013,4.480783413,7.44E-06,0.000242981,RP11-415A20.1
ENSG00000124374.8,2215.562505,-0.529597307,0.118295085,-4.476917238,7.57E-06,0.00024721,PAIP2B
ENSG00000164674.11,45.23968169,0.339778204,0.075909114,4.476118706,7.60E-06,0.000247713,SYTL3
ENSG00000239415.1,63.41214347,0.2070367,0.046252449,4.476232148,7.60E-06,0.000247713,AP001469.9
ENSG00000110395.4,1890.041892,0.114525658,0.025590066,4.475395155,7.63E-06,0.000248342,CBL
ENSG00000134324.7,2255.901439,0.145826937,0.032586089,4.475128547,7.64E-06,0.000248441,LPIN1
ENSG00000182578.9,1005.082346,0.423340766,0.094697341,4.470460957,7.81E-06,0.000253709,CSF1R
ENSG00000091831.17,231.5854578,0.21320784,0.047703403,4.4694472,7.84E-06,0.000254698,ESR1
ENSG00000250423.2,3.164868912,-0.818694178,0.18341657,-4.46357806,8.06E-06,0.000261557,KIAA1210
ENSG00000107338.8,88.68352872,-0.439531901,0.098481943,-4.46307097,8.08E-06,0.000261955,SHB
ENSG00000114670.9,443.1570396,0.112014845,0.025101551,4.462467151,8.10E-06,0.000262472,NEK11
ENSG00000240184.2,1396.0585,-0.251565014,0.056434095,-4.457677785,8.29E-06,0.000268177,PCDHGC3
ENSG00000155090.10,276.2453644,-0.414929053,0.093125631,-4.455583785,8.37E-06,0.000270579,KLF10
ENSG00000165659.12,256.599106,-0.311139955,0.069847108,-4.454586071,8.41E-06,0.00027161,DACH1
ENSG00000266098.1,11.23731597,0.372011157,0.083555362,4.452271484,8.50E-06,0.000274324,AL137127.1
ENSG00000114779.15,144.0438845,0.187791447,0.042185792,4.451533106,8.53E-06,0.000275037,ABHD14B
ENSG00000007174.13,325.0678069,0.2031702,0.045658968,4.449732667,8.60E-06,0.000276773,DNAH9
ENSG00000022267.12,2373.351326,0.173710842,0.039038731,4.449705087,8.60E-06,0.000276773,FHL1
ENSG00000187398.7,582.7571626,-0.254576982,0.057212947,-4.449639417,8.60E-06,0.000276773,LUZP2
ENSG00000229673.1,32.23365789,0.522061383,0.117343112,4.449016003,8.63E-06,0.000277344,LL22NC01-116C6.1
ENSG00000170542.5,495.963234,0.189389423,0.042577624,4.448097486,8.66E-06,0.000278299,SERPINB9
ENSG00000099804.4,628.0241343,-0.190487278,0.042828818,-4.44764269,8.68E-06,0.000278636,CDC34
ENSG00000248397.1,6.47248079,0.601425437,0.135228469,4.447476509,8.69E-06,0.000278636,LINC00498
ENSG00000185432.10,2030.223165,0.2599232,0.058445651,4.447263297,8.70E-06,0.000278679,METTL7A
ENSG00000176273.10,83.11290345,-0.276984071,0.062297165,-4.446174536,8.74E-06,0.00027986,SLC35G1
ENSG00000238098.4,212.8968503,0.258371391,0.058120864,4.445415525,8.77E-06,0.000280616,ABCA17P
ENSG00000270898.1,20.41781549,0.289424971,0.065109138,4.445228117,8.78E-06,0.000280626,ASB3
ENSG00000175445.10,474.8374067,0.349016666,0.078530452,4.444348107,8.82E-06,0.000281541,LPL
ENSG00000186318.12,2747.688668,-0.232197661,0.05225362,-4.443666532,8.84E-06,0.0002822,BACE1
ENSG00000197982.12,376.0373094,-0.251154611,0.056522418,-4.443451315,8.85E-06,0.000282247,C1orf122
ENSG00000234062.3,29.0003239,0.296221679,0.066667478,4.443271099,8.86E-06,0.000282248,RP11-308D16.4
ENSG00000188488.9,9.767960063,1.197565009,0.269540768,4.442982852,8.87E-06,0.000282392,SERPINA5
ENSG00000205927.4,520.4361096,-0.494548139,0.111323708,-4.442433212,8.89E-06,0.000282879,OLIG2
ENSG00000254194.1,4.066748888,0.68550879,0.154321042,4.442095397,8.91E-06,0.000283088,RP1-273G13.3
ENSG00000197406.6,11.4025696,0.564802572,0.127165507,4.441476191,8.93E-06,0.000283669,DIO3
ENSG00000233659.1,11.26006175,-0.409359779,0.092227823,-4.438571426,9.06E-06,0.000286744,NDUFA5P4
ENSG00000250723.1,23.0329201,0.571736116,0.128807652,4.438681297,9.05E-06,0.000286744,RP11-79E3.2
ENSG00000266818.1,2.51276178,-0.638224291,0.143794135,-4.438458444,9.06E-06,0.000286744,RP11-454P7.1
ENSG00000267571.1,13.74004745,0.39623081,0.08927249,4.438442437,9.06E-06,0.000286744,AC104532.4
ENSG00000105339.6,2174.669349,0.211927297,0.04775864,4.43746509,9.10E-06,0.000287795,DENND3
