PANEL,FILE,GENE,CHR,P0,P1,HSQ,BEST.GWAS.ID,BEST.GWAS.Z,EQTL.ID,EQTL.R2,EQTL.Z,EQTL.GWAS.Z,NSNP,NWGT,MODEL,MODELCV.R2,MODELCV.PV,TWAS.Z,TWAS.P,PERM.PV,PERM.N,PERM.ANL_PV
NA,/home/CMC.BRAIN.RNASEQ/CMC.KLRC2.wgt.RDat,KLRC2,12,10579192,10588592,0.6042,rs2277410,3.05,rs2734442,0.505779,15.22,-1.025,505,19,enet,0.66,5.40E-107,-1.6063,0.108213,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TAS2R9.wgt.RDat,TAS2R9,12,10961692,10962767,0.0689,rs2277410,3.05,rs6488331,0.049481,-5.96,0.322,397,397,blup,0.054,3.50E-07,-0.3776,0.705751,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TAS2R10.wgt.RDat,TAS2R10,12,10977944,10978868,0.0731,rs2277410,3.05,rs3851578,0.084623,-6.48,0.513,396,1,top1,0.085,1.70E-10,-0.513,0.607951,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PRH1-PRR4.wgt.RDat,PRH1-PRR4,12,10998447,11324224,0.2777,rs2277410,3.05,rs7310849,0.399273,-13.49,1.237,513,19,lasso,0.44,8.00E-59,-1.2907,0.196808,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TAS2R13.wgt.RDat,TAS2R13,12,11060524,11062161,0.0536,rs2277410,3.05,rs6488330,0.043087,5.23,-0.755,368,368,blup,0.051,7.80E-07,-1.3287,0.183937,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PRH2.wgt.RDat,PRH2,12,11081833,11087444,0.1021,rs2277410,3.05,rs10772397,0.099571,7.46,-0.608,373,6,lasso,0.11,3.70E-13,-0.7828,0.433758,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TAS2R14.wgt.RDat,TAS2R14,12,11090852,11091806,0.0921,rs2277410,3.05,rs10772397,0.060133,7.12,-0.608,376,376,bslmm,0.098,6.50E-12,-1.6128,0.10679,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TAS2R50.wgt.RDat,TAS2R50,12,11138511,11139511,0.0788,rs2277410,3.05,rs6488334,0.084823,6.73,-0.477,389,1,top1,0.085,1.70E-10,-0.477,0.633362,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TAS2R20.wgt.RDat,TAS2R20,12,11148560,11150474,0.095,rs2277410,3.05,rs4763611,0.148129,8.42,-0.676,392,1,top1,0.15,1.30E-17,-0.676,0.499041,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TAS2R19.wgt.RDat,TAS2R19,12,11174270,11175170,0.0904,rs2277410,3.05,rs7968647,0.091508,7.88,-0.947,402,23,enet,0.16,1.90E-18,-0.863,0.388152,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TAS2R31.wgt.RDat,TAS2R31,12,11182985,11184006,0.0708,rs2277410,3.05,rs7135018,0.080717,6.5,-0.719,401,1,top1,0.081,4.60E-10,-0.719,0.472141,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TAS2R46.wgt.RDat,TAS2R46,12,11213963,11214893,0.0678,rs2277410,3.05,rs1376250,0.023497,5,-1.289,399,399,blup,0.061,6.10E-08,-1.9636,0.049573,0.07843,153,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.TAS2R30.wgt.RDat,TAS2R30,12,11285883,11286843,0.0952,rs2277410,3.05,rs7294858,0.104883,7.4,-0.346,366,1,top1,0.1,1.00E-12,-0.346,0.729343,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC100129361.wgt.RDat,LOC100129361,12,11323779,11328619,0.1203,rs4496164,-2.45,rs1451772,0.124492,7.57,-0.321,367,1,top1,0.12,6.40E-15,-0.321,0.74821,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC338817.wgt.RDat,LOC338817,12,11700963,11717335,0.2953,rs7959282,-3.3,rs7132674,0.15069,8.44,-0.32,453,38,enet,0.25,2.00E-30,0.0948,0.924436,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LRP6.wgt.RDat,LRP6,12,12268960,12419811,0.163,rs2417219,3.37,rs12316043,0.103357,-6.91,0.325,625,2,lasso,0.12,1.10E-14,0.1855,0.85287,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOH12CR1.wgt.RDat,LOH12CR1,12,12510019,12619838,0.1687,rs2417219,3.37,rs11054841,0.123587,7.57,-0.347,584,1,top1,0.12,8.20E-15,-0.347,0.728591,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DUSP16.wgt.RDat,DUSP16,12,12626215,12715448,0.0926,rs2417219,3.37,rs11054848,0.011593,4.51,-0.157,553,553,bslmm,0.023,0.00067,0.8322,0.405297,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.HTR7P1.wgt.RDat,HTR7P1,12,13153375,13157764,0.3896,rs1477105,-4.18,rs3825272,0.244168,-11.1,1.657,597,44,enet,0.35,4.20E-44,-1.7411,0.08166,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.KIAA1467.wgt.RDat,KIAA1467,12,13197314,13236383,0.0791,rs1477105,-4.18,rs1872627,0.087257,-6.71,1.324,639,1,top1,0.087,9.00E-11,-1.324,0.185503,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PLBD1.wgt.RDat,PLBD1,12,14656596,14720791,0.0483,rs9668725,-2.44,rs1862013,-0.001784,-3.41,0.282,365,365,bslmm,0.0064,0.049,0.9179,0.358677,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C12orf60.wgt.RDat,C12orf60,12,14956505,14976791,0.2758,rs1055151,-3.46,rs2075268,0.249258,10.67,1.689,365,1,top1,0.25,4.40E-30,1.689,0.091219,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RERG.wgt.RDat,RERG,12,15260715,15374411,0.1125,rs1055151,-3.46,rs7131767,0.074246,5.9,-1.267,426,2,lasso,0.076,1.40E-09,-1.2193,0.222728,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.EPS8.wgt.RDat,EPS8,12,15773074,15942510,0.0511,rs11056390,-3.27,rs7132454,0.012778,4.57,0.155,389,1,top1,0.013,0.0092,0.155,0.876821,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLC15A5.wgt.RDat,SLC15A5,12,16341418,16430619,0.0822,rs4764259,2.58,rs1671496,0.001202,3.77,0.151,393,27,enet,0.036,3.00E-05,-0.5329,0.594082,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MGST1.wgt.RDat,MGST1,12,16500576,16530123,0.1829,rs4764259,2.58,rs1405513,0.094609,-6.97,0.158,410,6,lasso,0.17,3.40E-20,0.1931,0.846873,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PIK3C2G.wgt.RDat,PIK3C2G,12,18414473,18801352,0.1145,rs16914908,-3.23,rs11043982,0.016832,-3.97,-0.294,570,570,bslmm,0.027,0.00027,0.3129,0.754362,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLCO1C1.wgt.RDat,SLCO1C1,12,20848288,20906320,0.1406,rs7975087,2.92,rs2099368,0.050514,-6.14,-1.341,587,18,enet,0.1,1.30E-12,1.4827,0.138166,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLCO1A2.wgt.RDat,SLCO1A2,12,21417533,21548371,0.08,rs7975087,2.92,rs11045924,0.026424,-4.95,0.318,655,13,enet,0.027,0.00028,-0.0921,0.926584,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PYROXD1.wgt.RDat,PYROXD1,12,21590537,21624182,0.1902,rs7975087,2.92,rs6487229,0.16626,-8.82,-0.065,567,1,top1,0.17,9.40E-20,0.065,0.948174,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RECQL.wgt.RDat,RECQL,12,21621843,21654603,0.0785,rs7975087,2.92,rs10743417,0.01848,-4.56,-1.026,564,4,lasso,0.037,2.60E-05,1.2794,0.200752,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.GOLT1B.wgt.RDat,GOLT1B,12,21654698,21671337,0.0503,rs7975087,2.92,rs3213213,0.020653,4.56,0.284,556,1,top1,0.021,0.0013,0.2841,0.776341,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C12orf39.wgt.RDat,C12orf39,12,21679255,21684210,0.1558,rs7975087,2.92,rs1478292,0.024303,-4.8,-0.152,543,33,enet,0.067,1.30E-08,-0.7523,0.451847,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ABCC9.wgt.RDat,ABCC9,12,21950323,22089628,0.1394,rs7313940,-3.42,rs1914361,0.102232,7.42,-0.943,547,7,lasso,0.11,1.30E-13,-0.9399,0.347277,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ST8SIA1.wgt.RDat,ST8SIA1,12,22346324,22487648,0.0639,rs7313940,-3.42,rs3803101,0.044633,-5.09,-2.397,418,3,lasso,0.077,1.10E-09,0.8958,0.370358,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.BCAT1.wgt.RDat,BCAT1,12,24962957,25102393,0.1456,rs17387019,-3.51,rs2353483,0.059228,-5.41,1.57,665,665,bslmm,0.085,1.50E-10,-0.6222,0.533792,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LRMP.wgt.RDat,LRMP,12,25205180,25261269,0.1297,rs17387019,-3.51,rs10743536,0.042627,-5.21,1.572,598,598,blup,0.059,1.10E-07,-1.3994,0.161685,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LYRM5.wgt.RDat,LYRM5,12,25348149,25357949,0.0804,rs17387019,-3.51,rs10842508,0.088861,6.48,-1.526,579,3,lasso,0.1,2.60E-12,-0.718,0.47273,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RASSF8.wgt.RDat,RASSF8,12,26111963,26232825,0.1642,rs1124417,3.75,rs16930053,0.063587,6.33,0.334,629,629,bslmm,0.088,8.00E-11,0.2379,0.811972,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ITPR2.wgt.RDat,ITPR2,12,26488284,26986131,0.1979,rs1124417,3.75,rs2306547,0.147869,8.87,-0.032,827,41,enet,0.18,2.20E-21,0.9638,0.335135,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TM7SF3.wgt.RDat,TM7SF3,12,27124505,27167339,0.2048,rs841645,2.69,rs4963675,0.023537,-6.56,-1.661,552,44,enet,0.12,1.60E-14,0.4384,0.661081,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.STK38L.wgt.RDat,STK38L,12,27397077,27478890,0.068,rs7960190,-3.07,rs4964052,0.002168,-4.01,0.949,529,529,blup,0.021,0.0012,0.3195,0.749377,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ARNTL2.wgt.RDat,ARNTL2,12,27485786,27578746,0.1823,rs7960190,-3.07,rs17413842,0.152704,-8.35,-0.785,551,5,lasso,0.16,1.40E-18,0.5642,0.572609,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PPFIBP1.wgt.RDat,PPFIBP1,12,27677044,27848497,0.2254,rs7960190,-3.07,rs10842952,0.051702,-5.19,1.824,602,8,lasso,0.11,1.90E-13,-1.6299,0.103117,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MRPS35.wgt.RDat,MRPS35,12,27863705,27909237,0.0734,rs7960190,-3.07,rs7310809,0.00477,3.6,-0.191,555,555,bslmm,0.032,8.00E-05,1.8217,0.068498,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CCDC91.wgt.RDat,CCDC91,12,28332209,28703099,0.079,rs11049548,3.77,rs10843150,0.058243,-5.42,3.466,660,6,lasso,0.069,9.40E-09,-3.6465,0.000266,0.00536,2238,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.FAR2.wgt.RDat,FAR2,12,29301935,29488549,0.0822,rs436124,-3.45,rs4931166,0.054427,-5.93,-1.317,659,1,top1,0.054,3.20E-07,1.317,0.187839,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.IPO8.wgt.RDat,IPO8,12,30781914,30848929,0.2248,rs17522293,3.4,rs10771745,0.282921,-11.71,-1.086,620,8,lasso,0.29,1.00E-35,1.0567,0.290666,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CAPRIN2.wgt.RDat,CAPRIN2,12,30862485,30907448,0.1804,rs17522293,3.4,rs7300410,0.071081,-6.69,-1.04,586,1,top1,0.071,5.10E-09,1.04,0.29834,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TSPAN11.wgt.RDat,TSPAN11,12,31079361,31149537,0.5046,rs7974251,3.11,rs11051145,0.412928,13.68,-1.056,507,64,enet,0.48,4.00E-66,-0.6417,0.521092,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DDX11.wgt.RDat,DDX11,12,31226778,31257725,0.7127,rs7974251,3.11,rs10843881,0.789746,-18.88,-0.73,460,6,lasso,0.79,1.00E-155,0.7336,0.463214,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DENND5B.wgt.RDat,DENND5B,12,31535156,31743952,0.1227,rs11051596,3.17,rs4930979,0.103729,7.01,0.047,592,1,top1,0.1,1.40E-12,0.047,0.962513,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.BICD1.wgt.RDat,BICD1,12,32260184,32531141,0.0793,rs2036268,3.96,rs1620195,0.002203,-3.85,0.192,707,707,blup,0.016,0.0045,-1.4452,0.14839,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FGD4.wgt.RDat,FGD4,12,32638905,32798984,0.1201,rs2036268,3.96,rs4931642,0.076246,-7.48,1.236,611,8,lasso,0.11,5.00E-13,-1.6729,0.094355,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SYT10.wgt.RDat,SYT10,12,33528347,33592754,0.3647,rs6488099,1.97,rs861525,0.139782,-8.68,0.586,408,408,bslmm,0.28,1.40E-34,-1.3415,0.179754,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ALG10.wgt.RDat,ALG10,12,34175215,34181236,0.1109,rs11614489,-2.25,rs11612493,0.057023,-5.89,0.031,228,19,enet,0.063,4.10E-08,0.3005,0.763826,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CPNE8.wgt.RDat,CPNE8,12,39046001,39299420,0.0784,rs2388320,3.08,rs1562727,0.038499,5.73,-1.796,392,392,blup,0.064,3.20E-08,0.0247,0.980267,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLC2A13.wgt.RDat,SLC2A13,12,40148822,40499661,0.0481,rs10876972,3.1,rs4129365,0.000966,4.03,-0.227,608,608,bslmm,0.022,0.00094,-0.3401,0.733775,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LRRK2.wgt.RDat,LRRK2,12,40618812,40763086,0.2747,rs4548690,2.6,rs7302503,0.161362,-8.63,1.907,617,13,lasso,0.27,3.00E-33,-2.0924,0.036403,0.07018,171,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.PDZRN4.wgt.RDat,PDZRN4,12,41582249,41968392,0.3294,rs7958582,-2.77,rs1350431,0.320476,12.25,0.712,694,23,enet,0.35,8.50E-44,0.5561,0.578139,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.GXYLT1.wgt.RDat,GXYLT1,12,42475647,42538673,0.0767,rs7979096,-3.37,rs2215454,0.058685,6.29,-2.299,456,1,top1,0.059,1.10E-07,-2.2989,0.02151,0.06667,180,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.ZCRB1.wgt.RDat,ZCRB1,12,42705887,42719932,0.1011,rs7979096,-3.37,rs1376931,0.126274,7.77,-1.43,432,16,lasso,0.13,3.80E-15,-1.3709,0.170408,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PPHLN1.wgt.RDat,PPHLN1,12,42719946,42853517,0.0747,rs7979096,-3.37,rs4768401,0.100029,-7.02,-1.556,495,1,top1,0.1,3.50E-12,1.5563,0.119629,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PRICKLE1.wgt.RDat,PRICKLE1,12,42852139,42983572,0.0695,rs7979096,-3.37,rs7975613,0.009983,-4.27,0.086,480,480,blup,0.04,1.20E-05,0.4589,0.646327,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ADAMTS20.wgt.RDat,ADAMTS20,12,43748011,43945724,0.1728,rs6582464,-3.41,rs2201465,0.151507,8.37,-1.988,521,4,lasso,0.15,4.10E-18,-2.6104,0.009043,0.04688,256,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLC38A4.wgt.RDat,SLC38A4,12,47158543,47219780,0.0591,rs10748455,2.47,rs2279559,0.011367,-3.85,0.433,376,376,bslmm,0.017,0.0029,0.0241,0.980744,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RAPGEF3.wgt.RDat,RAPGEF3,12,48128452,48152889,0.1407,rs7307046,-3.99,rs12422983,0.165228,8.73,-1.94,546,1,top1,0.17,1.20E-19,-1.94,0.05238,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TMEM106C.wgt.RDat,TMEM106C,12,48357329,48362661,0.1298,rs7307046,-3.99,rs12721420,0.061433,6.14,-0.995,510,21,enet,0.11,3.20E-13,-0.5367,0.591491,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SENP1.wgt.RDat,SENP1,12,48436680,48500091,0.0547,rs7307046,-3.99,rs11168459,0.02435,-5.17,-0.739,555,555,blup,0.038,1.70E-05,1.3445,0.178781,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ZNF641.wgt.RDat,ZNF641,12,48733792,48745029,0.0339,rs2446990,-3.55,rs4760701,0.007251,4.13,-0.56,489,489,blup,0.023,0.00064,-1.3331,0.182499,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C12orf54.wgt.RDat,C12orf54,12,48876285,48890297,0.0823,rs3741619,4.52,rs2555003,0.010537,-4.02,0.147,456,456,bslmm,0.024,0.00059,0.3614,0.717774,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CACNB3.wgt.RDat,CACNB3,12,49208214,49222726,0.0739,rs7969091,4.57,rs11168749,0.051891,-5.27,2.662,351,1,top1,0.052,5.90E-07,-2.662,0.007768,0.11009,109,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.CCDC65.wgt.RDat,CCDC65,12,49297892,49315359,0.1655,rs7969091,4.57,rs10783293,0.208482,-9.82,-1.862,341,1,top1,0.21,7.00E-25,1.862,0.062603,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FKBP11.wgt.RDat,FKBP11,12,49315741,49319330,0.0756,rs7969091,4.57,rs833843,0.069167,6.36,2.874,333,1,top1,0.069,8.20E-09,2.874,0.004053,0.0566,212,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.ARF3.wgt.RDat,ARF3,12,49329991,49351252,0.1003,rs7969091,4.57,rs833841,0.113372,-7.45,2.767,341,4,lasso,0.12,5.10E-14,-2.7449,0.006052,0.10345,116,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.WNT10B.wgt.RDat,WNT10B,12,49359122,49365641,0.169,rs7969091,4.57,rs10875886,0.235871,-10.42,-1.925,336,1,top1,0.24,2.40E-28,1.925,0.054229,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RHEBL1.wgt.RDat,RHEBL1,12,49458467,49463775,0.0271,rs7969091,4.57,rs6580698,0.008652,3.99,4.381,315,315,blup,0.016,0.0044,2.627,0.008614,0.03077,390,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.TUBA1B.wgt.RDat,TUBA1B,12,49521566,49525304,0.0803,rs7969091,4.57,rs9325145,0.064006,-5.62,2.245,310,1,top1,0.064,3.00E-08,-2.245,0.024768,0.26087,46,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.TUBA1A.wgt.RDat,TUBA1A,12,49578577,49583107,0.0789,rs7969091,4.57,rs7969967,0.061437,-5.65,2.084,306,1,top1,0.061,5.60E-08,-2.084,0.03716,0.24,50,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.TUBA1C.wgt.RDat,TUBA1C,12,49621708,49667113,0.4062,rs7969091,4.57,rs2753,0.536735,15.65,2.283,313,1,top1,0.54,2.00E-77,2.283,0.02243,0.19048,63,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.DNAJC22.wgt.RDat,DNAJC22,12,49741040,49745685,0.067,rs7969091,4.57,rs2270741,0.00618,-4.06,0.693,300,1,top1,0.0062,0.052,-0.693,0.48831,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SPATS2.wgt.RDat,SPATS2,12,49760687,49921207,0.0409,rs7969091,4.57,rs11834161,0.027041,4.98,-0.597,372,9,enet,0.034,4.30E-05,-0.835,0.403726,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FMNL3.wgt.RDat,FMNL3,12,50031723,50101197,0.0297,rs4459386,2.62,rs1150057,0.027103,-4.46,-1.664,343,1,top1,0.027,0.00026,1.664,0.096112,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FAIM2.wgt.RDat,FAIM2,12,50260678,50297760,0.0871,rs12426614,-2.64,rs638515,-0.001937,4.28,-0.613,336,336,bslmm,0.026,0.00037,-1.2697,0.204186,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.AQP5.wgt.RDat,AQP5,12,50355278,50359465,0.0938,rs4459386,2.62,rs7305290,0.06082,-5.91,-0.319,328,1,top1,0.061,6.50E-08,0.319,0.749727,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CERS5.wgt.RDat,CERS5,12,50523580,50561097,0.0875,rs12426614,-2.7,rs17124432,0.129028,7.83,0.062,313,1,top1,0.13,2.00E-15,0.062,0.950563,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DIP2B.wgt.RDat,DIP2B,12,50898767,51142450,0.1073,rs2731443,2.68,rs2251603,0.098604,7.65,2.644,398,16,enet,0.13,2.60E-15,1.2789,0.200933,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ATF1.wgt.RDat,ATF1,12,51157788,51214943,0.029,rs2731443,2.68,rs4768903,0.016583,4,-0.775,338,338,blup,0.027,0.00026,-1.6264,0.10387,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LETMD1.wgt.RDat,LETMD1,12,51442081,51454207,0.108,rs2359800,3.71,rs3759406,0.043458,5.19,0.18,398,1,top1,0.043,4.70E-06,0.18,0.857153,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.POU6F1.wgt.RDat,POU6F1,12,51580718,51611477,0.0702,rs2359800,3.71,rs10735832,0.04403,4.67,0.65,415,1,top1,0.044,4.10E-06,0.65,0.515692,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DAZAP2.wgt.RDat,DAZAP2,12,51632507,51640501,0.0733,rs2359800,3.71,rs10876156,0.035631,5.12,0.51,403,5,lasso,0.049,1.10E-06,0.9072,0.3643,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.GALNT6.wgt.RDat,GALNT6,12,51745832,51785200,0.3936,rs2359800,3.71,rs3782473,0.277343,-11.4,-1.768,421,421,bslmm,0.33,1.20E-40,2.103,0.035463,0.21053,57,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLC4A8.wgt.RDat,SLC4A8,12,51785100,51909547,0.2139,rs2359800,3.71,rs10876193,0.286517,11.58,-3.363,462,23,enet,0.29,4.20E-36,-3.0967,0.001957,0.08571,140,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.TENC1.wgt.RDat,TENC1,12,53440809,53458162,0.2404,rs7485642,3.52,rs1474214,0.151262,-9.31,1.894,557,7,lasso,0.17,1.50E-20,-2.0599,0.039406,0.10345,116,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.RARG.wgt.RDat,RARG,12,53604349,53626040,0.1003,rs7485642,3.52,rs11170350,-0.001619,-3.48,-0.465,477,33,enet,0.011,0.015,0.4329,0.665123,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FLJ12825.wgt.RDat,FLJ12825,12,54452037,54516018,0.0605,rs1249949,3.36,rs4759336,0.017742,4.38,-1.922,455,6,enet,0.025,0.00041,-1.1467,0.251494,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PDE1B.wgt.RDat,PDE1B,12,54943176,54973023,0.0876,rs1249949,3.36,rs10783631,0.002408,-3.81,3.34,420,420,bslmm,0.027,0.00027,-2.0307,0.042288,0.04781,251,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.PPP1R1A.wgt.RDat,PPP1R1A,12,54973023,54982443,0.0637,rs1249949,3.36,rs10506336,-0.001732,-4.01,-0.3,408,408,blup,0.032,7.10E-05,-1.804,0.071233,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ITGA7.wgt.RDat,ITGA7,12,56078353,56106089,0.0483,rs35075600,-2.96,rs7970844,0.017309,-3.96,-1.165,313,1,top1,0.017,0.0029,1.165,0.244019,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RPS26.wgt.RDat,RPS26,12,56435685,56438007,0.4848,rs4759218,3.27,rs10876864,0.624998,16.82,1.116,291,5,lasso,0.63,5.90E-99,1.184,0.23643,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CNPY2.wgt.RDat,CNPY2,12,56704212,56710128,0.0644,rs2277339,3.62,rs744051,0.047338,-5.27,-0.857,259,1,top1,0.047,1.80E-06,0.857,0.391445,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PAN2.wgt.RDat,PAN2,12,56710006,56727837,0.0484,rs2277339,3.62,rs17118403,0.071393,6.1,-0.532,264,1,top1,0.071,4.70E-09,-0.532,0.594726,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RBMS2.wgt.RDat,RBMS2,12,56915608,56989980,0.0933,rs324019,-4.32,rs7299115,0.043662,-4.68,1.944,332,1,top1,0.044,4.40E-06,-1.944,0.051895,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PRIM1.wgt.RDat,PRIM1,12,57125363,57146146,0.3121,rs324019,-4.32,rs2277339,0.238874,-10.51,3.616,339,1,top1,0.24,9.80E-29,-3.616,0.000299,0.00726,1653,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.HSD17B6.wgt.RDat,HSD17B6,12,57157107,57181574,0.3849,rs324019,-4.32,rs1078043,0.225297,10.19,1.858,343,343,bslmm,0.24,2.40E-28,1.6506,0.098811,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TMEM194A.wgt.RDat,TMEM194A,12,57449425,57472574,0.1118,rs324019,-4.32,rs34393899,-0.002168,4.11,-0.143,330,330,bslmm,0.05,9.60E-07,-0.1694,0.865498,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.STAT6.wgt.RDat,STAT6,12,57489186,57522883,0.1125,rs324019,-4.32,rs12307379,0.083312,6.29,2.109,344,3,lasso,0.11,9.10E-14,3.1639,0.001556,0.07186,167,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.B4GALNT1.wgt.RDat,B4GALNT1,12,58019677,58027022,0.093,rs3825077,3.97,rs774899,0.061068,5.92,0.143,334,1,top1,0.061,6.10E-08,0.143,0.88629,0,0,0
